cv_id,jd_id,cv_jd_similarity,cv_skill,jd_requirement,skill_requirement_similarity,ai_prediction,__index_level_0__,cv_final,jd_final
cv_ba99a6c2f33479e15dc95b3ecf9e834c.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.75975466,"Proficient in basic programming languages: Java, C/C C Python, Dart, HTML, CSS, PHP","Good understanding of programming language such as C# or VB.NET, ASP.NET, MVC, NET Framework",0.6686039,1,36378,proficient basic programming language java python dart html cs php,good understanding programming language csharp vbdotnet aspdotnet mvc net framework
cv_a71e845b892505212be20d55305f4fbd.txt,4b269a79-eae0-45d2-9f06-2179b7a52db2,0.8070352,"Jwt, RESTfull Api, WebSocket, OAuth 2.0","(API Gateway, Service Discovery, Load Balancer, Rate Limiting...).",0.55749905,0,14419,jwt restfull api websocket oauth,api gateway service discovery load balancer rate limiting
cv_6e82613ff30d565905649e8f0be32de8.txt,0a5e35f5-d8ab-4aef-b39c-d00134eef989,0.7954756,Problem Solving: Analyzing and solving complex technical issues,Experience with Test-Driven Development (TDD).,0.5627623,0,38388,problem solving analyzing solving complex technical issue,experience test driven development tdd
cv_ed1f122be8e9a29133cb94eb302d3585.txt,31e715fb-f8a5-488e-8c08-0ea84fe95715,0.7832008,"Windows, Linux(Ubuntu 20,22), Docker, Docker Compose, RabbitMQ, PM2, Microservices Architecture, CI/CD (GitHub Actions), Vercel, NginX, MinIO, etc","Công nghệ: Redux, NodeJS, Asynchronous, Non Blocking IO, BigData, Full-Text Search, Single Sign On, Database Partitioning, Multi Tenancy, Apache Kafka, Redis.",0.65025526,0,12323,window linux ubuntu 20 22 docker docker compose rabbitmq pm2 microservices architecture ci cd github action vercel nginx minio etc,công nghệ redux node asynchronous non blocking io bigdata full text search single sign database partitioning multi tenancy apache kafka redis
cv_7af24b3c04343192996aeb94c532660f.txt,8eb2b445-581f-4e7e-9163-6d8c4bda4763,0.8246305,"Able to listen, read and understand basic English","Possess high level of reliability, integrity and personal ethics",0.5964103,0,26661,able listen read understand basic english,possess high level reliability integrity personal ethic
cv_1dedc9511180305dcfb47e213d3ad837.txt,b5b6945e-88d8-4530-9fe6-51a748170ca2,0.8718694,"Proficient in cross-platform mobile application development using the React Native framework, with nearly 8 years of hands-on experience",Ability to work independently and collaborate with the team.,0.55184865,0,24240,proficient cross platform mobile application development using react native framework nearly year hand experience,ability work independently collaborate team
cv_cf19429f96eab0a6526451882479d217.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.8643632,Excellent problem-solving and critical thinking abilities,Ability to use,0.5766394,0,49934,excellent problem solving critical thinking ability,ability use
cv_6f72ff0482d5ef3c032f0745eaae7ec0.txt,e5754343-b7e0-407b-bebe-67c93304af01,0.8086981,"Experienced with Git (GitHub, GitLab) for version control and collaborative development, and familiar with Jenkins for continuous integration and deployment workflows","Solid experience working with relational databases (PostgreSQL, MySQL) and NoSQL solutions (MongoDB); performance tuning experience is a plus.",0.60055053,0,42304,experienced git github gitlab version control collaborative development familiar jenkins continuous integration deployment workflow,solid experience working relational database postgresql mysql nosql solution mongodb performance tuning experience plus
cv_4ee8109999a233f3421b9074961817e7.txt,a1bc6761-c541-4c4b-bd5b-1fab737d8506,0.8304253,"Experience in graphics programming, including shaders, rendering techniques, and 3D modeling","Proven experience as a Game Developer with a portfolio of completed projects, particularly in the casual gaming genre.",0.6016376,1,32970,experience graphic programming including shaders rendering technique 3d modeling,proven experience game developer portfolio completed project particularly casual gaming genre
cv_0637582f81d448b243a09a23b355016e.txt,03ae8043-a652-4bef-9f12-c03e15aa773e,0.84437215,Self-learning and curiosity to explore new knowledge and technologies,Knowledge of CI/CD processes and version control tools like Git.,0.5566251,0,15065,self learning curiosity explore new knowledge technology,knowledge ci cd process version control tool like git
cv_26288a81a09c15ff71ffade1930f40bd.txt,e31d3beb-2a0f-4a01-b2a3-841bb6f7eb70,0.79852843,"Ability to think, proactive at work","Solid organizational skills, including multitasking and time-management",0.6773058,0,2464,ability think proactive work,solid organizational skill including multitasking time management
cv_518f99237e1f8584f0f133ad3d36ec6a.txt,c2d65ef0-f3e9-40ca-9721-c3f3f344e313,0.83986735,"Proficient in using Git for version control, familiar with branching, merging, and pull requests","Strong knowledge of CSS and CSS preprocessors such as SASS, LESS.",0.5753186,0,43173,proficient using git version control familiar branching merging pull request,strong knowledge cs cs preprocessors sas less
cv_39dccab99a452b1da4c8764ab5902e16.txt,3873a72f-4168-458e-8b52-8e45cb6ab0c5,0.756855,"Languages: Python (4+ years), C# (7+ years), Node.js (2 years)","Familiarity with relational databases (e.g., MySQL, PostgreSQL) and NoSQL databases (e.g., MongoDB).",0.5790143,0,50973,language python year csharp year node javascript year,familiarity relational database mysql postgresql nosql database mongodb
cv_e5389fbc490f1b36c464bc4f39a43df0.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.85960484,"Proficient in version control, branching strategies, and collaborative development",Experience developing Web Applications using RESTful APIs,0.5598868,1,37881,proficient version control branching strategy collaborative development,experience developing web application using restful apis
cv_0637582f81d448b243a09a23b355016e.txt,03ae8043-a652-4bef-9f12-c03e15aa773e,0.84437215,"Proficient in: Swift, SwiftUI, Java, Kotlin",Knowledge of CI/CD processes and version control tools like Git.,0.56941634,0,15008,proficient swift swiftui java kotlin,knowledge ci cd process version control tool like git
cv_4f106ecc9fb592d3639dd8b4d231eab9.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.8168389,"I have skills in UI/UX design, which involves creating user interfaces that are visually appealing, intuitive, and user-friendly. I have a strong understanding of design principles, color theory, typography, and layout composition. I am proficient in using design tools such as Adobe Illustrator and Figma to create wireframes, mockups, and prototypes. Familiar with UI/UX design principles and collaboration with design teams. Able to translate design mockups into interactive and user-friendly frontend interfaces","Design and implement low-latency, high-availability, and performant applications.",0.57088315,0,21152,skill ui ux design involves creating user interface visually appealing intuitive user friendly strong understanding design principle color theory typography layout composition proficient using design tool adobe illustrator figma create wireframes mockups prototype familiar ui ux design principle collaboration design team able translate design mockups interactive user friendly frontend interface,design implement low latency high availability performant application
cv_febc24cf7c6996b812b62a83ec513829.txt,7e64cfd8-b406-49cc-b86c-10bddc97bd4b,0.8525729,"Strong ability to work in a team environment, collaborating effectively with colleagues",Experience working in an Agile development environment and applying Agile testing principles.,0.61455125,1,27365,strong ability work team environment collaborating effectively colleague,experience working agile development environment applying agile testing principle
cv_febc24cf7c6996b812b62a83ec513829.txt,7e64cfd8-b406-49cc-b86c-10bddc97bd4b,0.8525729,"Able to write and execute test cases e ciently, ensuring coverage of all major functionalities",Ability to work independently and collaboratively in a fast-paced environment.,0.61150646,0,27323,able write execute test case ciently ensuring coverage major functionality,ability work independently collaboratively fast paced environment
cv_4892c3135dc88504aa679e2822f94bf0.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.794092,Problem-solving: Able to identify root causes and deliver quick solutions,Willingness to accept new challenges,0.629331,0,16783,problem solving able identify root cause deliver quick solution,willingness accept new challenge
cv_0272d37425b3522c4c5f4a502fd57c81.txt,b3cf46e4-6cdc-4bd7-9078-8a27a425b5c0,0.77263284,Strong communication skills,Comfortable working with a cross functional team across countries,0.58180344,1,14548,strong communication skill,comfortable working cross functional team across country
cv_46ffa8bfffd34ab48c472554ffa62a4f.txt,f1cc23ac-6190-42d2-8973-fbb5ea7e7482,0.7628304,"Skilled in translating complex business needs into clear, actionable technical specifications, ensuring alignment between stakeholders and development teams","Demonstrate organizational, analytical, as well as presentation and related skills.",0.6320216,1,45559,skilled translating complex business need clear actionable technical specification ensuring alignment stakeholder development team,demonstrate organizational analytical well presentation related skill
cv_d6a735b1362ea640d8ff4db90a1cf2d8.txt,a1bc6761-c541-4c4b-bd5b-1fab737d8506,0.7732022,"Basic knowledge of C and C programming, continuously improving skills in game development",Experience in shader programming and visual effects creation.,0.5739772,1,43007,basic knowledge programming continuously improving skill game development,experience shader programming visual effect creation
cv_4c5c2cc948086b42080cac0398ebe77c.txt,c19ee755-2085-4f7d-95b2-15952d09ec76,0.82581675,Mobile Development: Basic knowledge of Android app development using Flutter,"Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, jQuery...)",0.5509986,0,43932,mobile development basic knowledge android app development using flutter,knowledge multiple front end language library html cs javascript jquery
cv_4e3ad49f1bad8704ba21b877576b0de3.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.8129609,"Familiar with HTML, CSS, and basic web concepts",Good understanding of Object-Oriented Programming,0.5928353,1,34993,familiar html cs basic web concept,good understanding object oriented programming
cv_1186bf439714d138ad0505c3f1118204.txt,3ab19875-51d3-4f0d-976f-a7d969bea3d7,0.78076506,"Have knowledge of software testing life cycle, black box testing, and API testing","Strong communication skills to effectively collaborate with other developers, and relevant partners",0.57146555,0,33077,knowledge software testing life cycle black box testing api testing,strong communication skill effectively collaborate developer relevant partner
cv_e5389fbc490f1b36c464bc4f39a43df0.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.85960484,"Experienced in building backend services, database operations and scripting",Ability to use,0.55477786,0,37878,experienced building backend service database operation scripting,ability use
